customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV_proxy,AvgChargesPerYear,HighValueCustomer,ActiveServiceCount,TenureGroup,PriceSensitivity
7951-QKZPL,Female,0,Yes,Yes,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.5,740.3,Yes,808.5,269.2,0,2,2-4yr,8.166666666666666
1414-YADCW,Male,0,Yes,No,70.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.6,,No,5922.0,,1,4,4-6yr,16.919999999999998
8756-RDDLT,Female,0,No,No,68.0,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.95,3085.35,No,3056.6000000000004,544.4735294117646,0,3,4-6yr,11.2375
2862-PFNIK,Male,0,No,Yes,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,24.7,No,24.7,296.40000000000003,0,0,0-1yr,24.7
5816-QVHRX,Female,0,No,No,37.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No,3711.1,1148.5621621621622,1,5,2-4yr,16.716666666666665
4430-YHXGG,Female,0,No,Yes,4.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,,,84.2,No,,252.60000000000002,0,2,0-1yr,
6888-SBYAI,Male,0,No,No,1.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,,50.7,No,,608.4000000000001,0,2,0-1yr,
7395-XWZOY,Male,0,No,No,20.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,No,1100.0,699.3299999999999,0,5,1-2yr,9.166666666666666
7169-YWAMK,Male,0,Yes,Yes,72.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),68.4,,No,4924.8,,0,5,4-6yr,11.4
3640-PHQXK,Female,0,No,No,31.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,2806.9,Yes,2786.9,1086.541935483871,1,4,2-4yr,17.98
6877-LGWXO,Male,1,Yes,No,,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,1422.65,Yes,,,1,2,,26.183333333333334
6859-RKMZJ,Male,0,Yes,No,,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No,,,0,2,,18.349999999999998
2729-VNVAP,Female,0,Yes,Yes,33.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,641.35,No,653.4,233.21818181818182,0,1,2-4yr,9.9
2957-JIRMN,Female,1,No,No,62.0,Yes,Yes,,No,No,No,No,Yes,No,One year,No,Electronic check,84.45,4959.15,No,5235.900000000001,959.8354838709677,1,3,4-6yr,21.1125
2049-BAFNW,Female,0,No,No,1.0,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,35.9,No,35.9,430.8,0,2,0-1yr,11.966666666666667
3842-QTGDL,Male,0,Yes,No,,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,1321.3,No,,,1,3,,20.1875
7163-OCEQI,Male,0,Yes,Yes,22.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,1663.75,No,1730.3000000000002,907.5,1,6,1-2yr,11.235714285714286
9782-LGXMC,Female,0,Yes,Yes,49.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.75,3024.15,No,3025.75,740.6081632653062,0,4,4-6yr,12.35
5975-BAICR,Male,0,Yes,Yes,,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,No,,,0,4,,12.74
8019-ENHXU,Male,0,Yes,No,42.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,4138.05,Yes,4176.900000000001,1182.3,1,6,2-4yr,14.207142857142857
5167-GBFRE,Male,1,No,No,4.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes,100.8,307.5,0,0,0-1yr,25.2
9033-EOXWV,Female,0,No,No,12.0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,Yes,888.5999999999999,872.65,1,5,0-1yr,12.341666666666667
4673-KKSLS,Female,0,No,No,31.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,2724.25,No,2715.6,1054.5483870967741,1,4,2-4yr,17.52
4853-OITSN,Male,0,Yes,No,5.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,413.25,No,445.75,991.8,1,4,0-1yr,17.830000000000002
9800-OUIGR,Male,0,Yes,Yes,66.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,1374.2,No,1320.0,249.85454545454547,0,1,4-6yr,10.0
1324-NLTJE,Female,1,No,No,15.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,,Yes,825.0,,0,3,1-2yr,13.75
2324-EFHVG,Male,0,No,No,64.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,6692.65,No,6681.6,1254.871875,1,6,4-6yr,14.914285714285715
7094-MSZAO,Male,0,Yes,Yes,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.05,218.5,No,200.5,262.2,0,1,0-1yr,10.025
1522-VVDMG,Male,0,Yes,Yes,7.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,608.8,Yes,628.25,1043.6571428571426,1,4,0-1yr,17.95
6907-CQGPN,Male,0,No,No,,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.3,1004.75,No,,,0,2,,11.433333333333332
0780-XNZFN,Male,0,No,No,57.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1125.6,No,1177.05,236.96842105263156,0,1,4-6yr,10.325
0239-OXEXL,Female,0,No,No,46.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,No,3875.5,1003.7217391304347,1,4,2-4yr,16.85
2675-IJRGJ,Male,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,,No,,,0,1,,9.825
7049-GKVZY,Female,0,No,No,17.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,1387.35,No,1357.4499999999998,979.305882352941,1,6,1-2yr,11.407142857142857
8577-QSOCG,Female,0,Yes,Yes,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,746.05,No,767.6,235.59473684210525,0,1,2-4yr,10.1
3721-CNZHX,Male,0,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,304.6,No,297.0,243.68,0,1,1-2yr,9.9
0212-ISBBF,Female,0,No,No,22.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,1107.7,599.3727272727273,0,3,1-2yr,12.5875
9185-TQCVP,Male,0,Yes,No,14.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,1192.1000000000001,976.4571428571428,1,3,1-2yr,21.2875
3585-YNADK,Female,0,Yes,No,57.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),,4368.95,No,,919.778947368421,0,6,4-6yr,
5271-DBYSJ,Male,1,No,No,11.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.15,827.7,No,870.6500000000001,902.9454545454546,1,2,0-1yr,26.383333333333336
1099-GODLO,Female,0,Yes,Yes,1.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,20.35,No,20.35,244.20000000000002,0,1,0-1yr,10.175
6828-HMKWP,Male,0,Yes,Yes,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.05,262.05,No,252.60000000000002,262.05,0,1,0-1yr,10.525
5567-WSELE,Male,1,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,283.79999999999995,1118.2,1,4,0-1yr,18.919999999999998
1472-TNCWL,Male,0,No,Yes,,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,No,,,1,4,,18.94
8063-RJYNF,Male,0,No,No,16.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,Yes,1508.0,1112.4375,1,4,1-2yr,18.85
0687-ZVTHB,Male,0,Yes,Yes,65.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,4653.85,Yes,4709.25,859.1723076923078,1,6,4-6yr,10.35
2080-GKCWQ,Male,0,No,No,2.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,151.75,No,149.9,910.5,1,2,0-1yr,24.983333333333334
9661-ACXBS,Female,0,No,No,42.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes,4418.400000000001,1257.357142857143,1,6,2-4yr,15.028571428571428
2193-SFWQW,Male,0,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.95,,No,8060.400000000001,,1,7,4-6yr,13.99375
5656-JAMLX,Male,0,No,No,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),,1253.65,No,,242.64193548387098,0,1,4-6yr,
3462-BJQQA,Female,0,No,No,6.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.75,552.65,No,538.5,1105.3,1,4,0-1yr,17.95
0442-TDYUO,Male,0,Yes,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.05,1036.0,No,,,0,1,,10.025
6733-LRIZX,Male,0,No,No,35.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,3813.25,1380.1714285714286,1,7,2-4yr,13.61875
9503-XJUME,Male,0,No,Yes,52.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.65,928.4,No,1021.8,214.24615384615385,0,1,4-6yr,9.825
4367-NHWMM,Female,0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,24.9,No,24.9,298.8,0,0,0-1yr,24.9
3727-RJMEO,Male,0,Yes,No,6.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,,460.25,Yes,,920.5,0,3,0-1yr,
3779-OSWCF,Female,0,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,,No,6617.2,,1,8,4-6yr,10.355555555555556
6736-DHUQI,Female,0,Yes,Yes,67.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.8,,No,5681.599999999999,,1,4,4-6yr,16.96
3915-ODIYG,Male,1,No,No,60.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.75,4374.55,No,4305.0,874.9100000000001,1,5,4-6yr,11.958333333333334
1360-RCYRT,Male,0,Yes,Yes,23.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.35,,No,698.0500000000001,,0,1,1-2yr,15.175
2724-FJDYW,Male,0,No,Yes,39.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54.85,2191.7,No,2139.15,674.3692307692307,0,4,2-4yr,10.97
4451-RWASJ,Male,0,Yes,Yes,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,239.75,No,292.5,191.8,0,1,1-2yr,9.75
6646-VRFOL,Male,1,Yes,No,53.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,Yes,5504.049999999999,1242.0,1,6,4-6yr,14.835714285714285
3460-TJBWI,Male,0,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,,No,,,0,2,,8.066666666666666
5917-HBSDW,Female,0,Yes,Yes,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.35,683.75,No,715.95,221.75675675675674,0,1,2-4yr,9.675
5685-IIXLY,Female,0,Yes,Yes,5.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,418.0,970.0799999999999,1,3,0-1yr,20.9
5671-UUNXD,Female,1,Yes,No,50.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.65,5189.75,No,5032.5,1245.54,1,5,4-6yr,16.775000000000002
0956-ACVZC,Female,0,No,No,,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,No,,,1,4,,18.82
2325-NBPZG,Female,0,No,No,3.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,233.65,No,223.64999999999998,934.6,1,2,0-1yr,24.849999999999998
4250-ZBWLV,Male,0,No,No,68.0,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,Yes,7374.6,1266.45,1,7,4-6yr,13.55625
4482-FTFFX,Male,0,No,No,5.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.15,291.45,No,280.75,699.4799999999999,0,3,0-1yr,14.0375
8859-DZTGQ,Male,0,No,No,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,689.75,No,671.5500000000001,250.8181818181818,0,1,2-4yr,10.175
0440-MOGPM,Female,0,No,No,41.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.55,3263.9,No,3302.5499999999997,955.2878048780489,1,6,2-4yr,11.507142857142856
0020-JDNXP,Female,0,Yes,Yes,,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.2,No,,,0,5,,10.208333333333334
3752-CQSJI,Female,0,Yes,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,254.5,No,265.84999999999997,234.92307692307693,0,1,1-2yr,10.225
5025-GOOKI,Female,0,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,No,378.0,208.58999999999997,0,1,1-2yr,9.45
4698-KVLLG,Female,1,No,No,51.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,967.9,No,999.6,227.74117647058824,0,1,4-6yr,9.8
5095-AESKG,Female,0,Yes,No,3.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,,91.5,242.95,Yes,274.5,971.8,1,4,0-1yr,18.3
2887-JPYLU,Female,0,No,Yes,41.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,No,1853.2,539.0926829268293,0,1,2-4yr,22.6
4770-QAZXN,Female,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.45,,No,,,0,1,,9.725
4896-CPRPF,Male,0,Yes,Yes,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,809.25,No,890.75,277.45714285714286,0,2,2-4yr,8.483333333333333
1871-MOWRM,Male,0,Yes,No,12.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes,970.1999999999999,866.45,1,3,0-1yr,20.2125
9714-EDSUC,Male,0,No,No,4.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,No,379.6,1081.65,1,5,0-1yr,15.816666666666668
2027-OAQQC,Female,0,No,No,43.0,No,No phone service,,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,Yes,2109.15,579.4046511627906,0,3,2-4yr,12.2625
0282-NVSJS,Female,1,Yes,Yes,12.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,No,351.6,355.9,0,1,0-1yr,14.65
9090-SGQXL,Male,1,Yes,No,68.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,,7299.65,Yes,,1288.1735294117645,0,6,4-6yr,
6595-YGXIT,Male,1,No,No,,Yes,Yes,,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,,2291.2,Yes,,,0,4,,
7353-YOWFP,Female,0,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,129.15,No,141.75,221.4,0,1,0-1yr,10.125
9835-ZIITK,Male,1,Yes,No,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,,Yes,7316.099999999999,,1,7,4-6yr,13.85625
8008-ESFLK,Female,0,Yes,No,53.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,No,5856.5,1321.245283018868,1,7,4-6yr,13.8125
7537-CBQUZ,Male,1,No,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,No,6892.200000000001,1339.3238095238096,1,7,4-6yr,13.675
1555-DJEQW,Female,0,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Yes,7994.0,1324.097142857143,1,8,4-6yr,12.68888888888889
5649-TJHOV,Male,1,Yes,No,27.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.5,1032.0,Yes,985.5,458.6666666666667,0,1,2-4yr,18.25
0519-XUZJU,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,,70.75,70.75,Yes,70.75,849.0,1,1,0-1yr,35.375
3363-EWLGO,Female,0,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,,109.6,No,,263.03999999999996,0,1,0-1yr,
4750-UKWJK,Female,1,Yes,No,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,727.8,No,725.2,236.0432432432432,0,1,2-4yr,9.8
6338-AVWCY,Male,0,No,No,3.0,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,Yes,120.44999999999999,523.0,0,2,0-1yr,13.383333333333333
1689-YQBYY,Female,0,No,Yes,12.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.6,893.0,No,919.1999999999999,893.0,1,2,0-1yr,25.53333333333333
4487-ZYJZK,Female,0,Yes,Yes,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,763.1,No,744.8000000000001,240.97894736842107,0,1,2-4yr,9.8
2959-FENLU,Female,0,No,No,,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.3,781.4,No,,,1,3,,21.325
0708-LGSMF,Male,0,Yes,No,13.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,No,856.05,832.8461538461539,0,4,1-2yr,13.169999999999998
9253-QXKBE,Male,1,Yes,No,29.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,,2653.65,Yes,,1098.0620689655173,0,4,2-4yr,
7634-HLQJR,Female,0,Yes,Yes,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1016.7,No,942.35,259.58297872340427,0,1,2-4yr,10.025
0487-RPVUM,Male,0,Yes,No,61.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,6063.400000000001,1169.2426229508196,1,6,4-6yr,14.200000000000001
4079-ULGFR,Male,0,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,275.7,No,320.0,206.775,0,1,1-2yr,10.0
2516-XSJKX,Female,0,Yes,Yes,41.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,78.45,3126.45,No,3216.4500000000003,915.0585365853658,1,6,2-4yr,11.207142857142857
0057-QBUQH,Female,0,No,Yes,43.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.1,1070.15,No,1079.3,298.646511627907,0,2,2-4yr,8.366666666666667
9445-SZLCH,Female,0,Yes,Yes,36.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,Yes,3504.6,1152.6333333333334,1,5,2-4yr,16.224999999999998
6599-SFQVE,Female,0,No,No,6.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,340.4,No,330.0,680.8,0,2,0-1yr,18.333333333333332
8331-ZXFOE,Female,0,No,No,58.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,No,4123.799999999999,889.4896551724138,1,6,4-6yr,10.157142857142857
4003-FUSHP,Male,0,No,No,19.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.55,,No,1169.45,,0,3,1-2yr,15.3875
0356-ERHVT,Male,0,Yes,No,11.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,No,504.9,569.3454545454546,0,1,0-1yr,22.95
7325-ENZFI,Female,0,No,No,39.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.3,,No,1571.6999999999998,,0,3,2-4yr,10.075
4884-ZTHVF,Female,1,No,No,8.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,,87.1,713.6,No,696.8,1070.4,1,3,0-1yr,21.775
3920-HIHMQ,Female,0,No,Yes,26.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.5,1265.65,No,1287.0,584.1461538461539,0,2,2-4yr,16.5
3055-OYMSE,Female,1,No,No,53.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.8,4003.85,No,3911.3999999999996,906.532075471698,1,2,4-6yr,24.599999999999998
0613-WUXUM,Female,0,Yes,Yes,70.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,,19.2,1401.4,No,1344.0,240.24000000000004,0,1,4-6yr,9.6
7568-PODML,Male,0,No,No,1.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,45.3,543.6,0,2,0-1yr,15.1
4458-KVRBJ,Male,0,No,No,59.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1510.5,No,1475.0,307.22033898305085,0,2,4-6yr,8.333333333333334
5349-IECLD,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,,178.1,Yes,,1068.6000000000001,0,4,0-1yr,
